Date,AAPL,MSFT,TSLA
2023-02-16,2.0927332163833534,1.6830183561532746,7.043647788964418
2023-02-17,2.076940026624536,1.6567607260650261,7.262236698081888
2023-02-21,2.0215278684200193,1.6221565119573746,6.880839318511864
2023-02-22,2.0273820283180988,1.6147092302471564,7.00251012771935
2023-02-23,2.034053204279568,1.635638656437356,7.0446941576044235
2023-02-24,1.9974294705729543,1.6000073102641896,6.863756964791518
2023-02-27,2.01390357716936,1.6060420731669554,7.238530357424394
2023-02-28,2.006959782047707,1.601291200379334,7.171594150203506
2023-03-01,1.9783686372691582,1.5810682333268546,7.0690979000346905
2023-03-02,1.9865379564858954,1.6121412502828727,6.6552779875517
2023-03-03,2.056245581902541,1.6389768106835312,6.895481563970023
2023-03-06,2.0943674588644234,1.6491208009173377,6.756728401042192
2023-03-07,2.0640061827332934,1.6316581576656204,6.544066609050783
2023-03-08,2.081296674330218,1.6287691053055535,6.345000693877527
2023-03-09,2.0502553227786606,1.6199096043888743,6.028447848171751
2023-03-10,2.021800277225913,1.5959626968802942,6.046576570532102
2023-03-13,2.048621290651881,1.6301815242460087,6.082833483291117
2023-03-14,2.077484633882033,1.6742875837958997,6.388927430252011
2023-03-15,2.082930706456998,1.7041406255149385,6.290963493663705
2023-03-16,2.12186917877369,1.773220425037934,6.419258289808339
2023-03-17,2.1102963271404622,1.7939574075246583,6.279807725107735
2023-03-20,2.1429717108187996,1.7477325697635884,6.3885789953464664
2023-03-21,2.1685678312125534,1.7576839165599252,6.888160707221786
2023-03-22,2.1488265017797494,1.748118256106517,6.663993647845487
2023-03-23,2.1638024651208863,1.7825937416548636,6.701296929244508
2023-03-24,2.1817742942639793,1.8012758608085748,6.638195633831353
2023-03-27,2.154952860129431,1.7743764853967483,6.687003118691889
2023-03-28,2.146375453589579,1.7669931185646952,6.5956631690407335
2023-03-29,2.188853978257143,1.8008913728696117,6.759169041266063
2023-03-30,2.2105015382683293,1.823617905673224,6.807976526126599
2023-03-31,2.245082942170759,1.8509033668959676,7.23260377226002
2023-04-03,2.262373854476264,1.844033915631162,6.790196770633479
2023-04-04,2.255021761677207,1.8437127433683815,6.713847501346028
2023-04-05,2.229562161217835,1.8254798259677756,6.46771733976333
2023-04-06,2.2418157193343604,1.872089551135797,6.451680290759618
2023-04-10,2.2060085809825556,1.8579012471190863,6.4325057317209495
2023-04-11,2.1892620655802566,1.8157853370880657,6.511992511043358
2023-04-12,2.179732174814084,1.8200226937764281,6.294101003698663
2023-04-13,2.254068856742305,1.860790199612156,6.480964781675942
2023-04-14,2.249303701004928,1.8370358356740488,6.449588617402981
2023-04-17,2.249575899456531,1.8541132919178234,6.520708171337147
2023-04-18,2.266458093376051,1.8513525686490726,6.425533309878255
2023-04-19,2.2822514934891585,1.8518662844823257,6.29584424214976
2023-04-20,2.2689089312119304,1.8368430923695815,5.682262076644109
2023-04-21,2.246716763943247,1.834596084934084,5.755124869029371
2023-04-24,2.2509375227774173,1.8089802001694137,5.666922429413173
2023-04-25,2.2296982604436355,1.7682130938016745,5.601380493776149
2023-04-26,2.229562161217834,1.8962931168270092,5.360131080679504
2023-04-27,2.2928708091246137,1.9570270313995817,5.584646574961349
2023-04-28,2.3101617214301187,1.9726276544897503,5.728280486375232
2023-05-01,2.3089366180436146,1.9617135898410494,5.6418212852101295
2023-05-02,2.294641150831485,1.9607502727867023,5.588829921674627
2023-05-03,2.279800866007569,1.954266308130831,5.59928882041951
2023-05-04,2.2572004010614815,1.960750272786702,5.619857651042044
2023-05-05,2.3631234625073367,1.994391469440998,5.928740673132351
2023-05-08,2.3621703472181452,1.981551369885586,5.9890528934160905
2023-05-09,2.338616766982866,1.9709584774996656,5.897015541992158
2023-05-10,2.362987363281535,2.005048676173072,5.8757493095968485
2023-05-11,2.3655736692803453,1.9909246865025152,5.999163357255429
2023-05-12,2.352758675563102,1.9836058337506102,5.856226315652634
2023-05-15,2.3459419344327697,1.9867514444263124,5.799400572271085
2023-05-16,2.3459419344327697,2.001389349664117,5.805327157435458
2023-05-17,2.354394390524204,2.0203057567931024,6.061218815990262
2023-05-18,2.3865699724088714,2.0493878252942728,6.166852576194035
2023-05-19,2.3880697984984622,2.048229767595516,6.280156160013277
2023-05-22,2.374980923495294,2.066502432060981,6.584506868523075
2023-05-23,2.338988673368056,2.028412560152389,6.476433000057118
2023-05-24,2.3428057623192076,2.0193404423988133,6.376376858150488
2023-05-25,2.3584845193441204,2.097000215113512,6.4311114601370845
2023-05-26,2.391750788223812,2.1418458896441717,6.734416331968562
2023-05-30,2.417245517849658,2.1310364856084663,7.012969026464227
2023-05-31,2.4165637595949088,2.1128922501013148,7.1095381595069815
2023-06-01,2.4552832530954345,2.139850746775444,7.234695445616656
2023-06-02,2.4670081908805237,2.157995381750584,7.459559374804045
2023-06-05,2.448330623093591,2.161469754580849,7.58645936740313
2023-06-06,2.4432861168587423,2.14692852059627,7.71545103335885
2023-06-07,2.4243348781401743,2.080657380500649,7.829103584045325
2023-06-08,2.461827585419874,2.0927538703954074,8.18783992767449
2023-06-09,2.4671451315234867,2.102597960036823,8.52042929042229
2023-06-12,2.5057281050896303,2.1351546011022524,8.709733708623439
2023-06-13,2.499183983119481,2.1508534933175993,9.019313600524836
2023-06-14,2.5079092687253888,2.170477358254277,8.952377925265635
2023-06-15,2.5359949321444306,2.2397081566769375,8.921349663936532
2023-06-16,2.5211338222457784,2.2025837988966295,9.083112829672453
2023-06-20,2.522360818820895,2.17504527470315,9.568052296089611
2023-06-21,2.508045788659771,2.146156348974436,9.045460581406198
2023-06-22,2.5494916841164232,2.185725850312554,9.225002970673552
2023-06-23,2.5451287257820336,2.155550238192775,8.945753938328487
2023-06-26,2.525905709320443,2.1142438500405163,8.403639761662548
2023-06-27,2.56394365492051,2.1526552936798775,8.722981682497739
2023-06-28,2.58016765026579,2.1608909254654654,8.933202834265279
2023-06-29,2.5848030174060734,2.1557433809652307,8.97713010260145
2023-06-30,2.6445183933265435,2.19106633785125,9.125993197406931
2023-07-03,2.6239320707097447,2.174659588360222,9.755264508972436
2023-07-05,2.6085253017821444,2.1756888176326767,9.847999262169145
2023-07-06,2.6150698444608738,2.195763681928408,9.640915088474877
2023-07-07,2.5996637065961448,2.1697049868984486,9.567354362355152
2023-07-10,2.571442575014172,2.1350253732079616,9.399316176549313
2023-07-11,2.5642162740806933,2.139143488701747,9.405592260542605
2023-07-12,2.5872572209105957,2.16957675767413,9.482289432773912
2023-07-13,2.5977551621205692,2.2047067715216877,9.688327769789861
2023-07-14,2.599800226530527,2.2213066637851715,9.809650144091803
2023-07-17,2.6447910124867278,2.2244596646186614,10.123413914668165
2023-07-18,2.6412463323414697,2.312992356779242,10.226607034648067
2023-07-19,2.6599247415455642,2.284618145553752,10.154093209130037
2023-07-20,2.633066074701639,2.2317942963561137,9.165388152162592
2023-07-21,2.6168422897106494,2.2118484602206787,9.064983575350416
2023-07-24,2.6278854692409888,2.2204699780831896,9.380142149472327
2023-07-25,2.6397465062518792,2.258238477995007,9.248361408387192
2023-07-26,2.651744273551443,2.1732440735428566,9.215939407435911
2023-07-27,2.6342930712767556,2.127883684508972,8.914726208961072
2023-07-28,2.6698770237265883,2.177104332450044,9.288802199821173
2023-07-31,2.6783301108808937,2.1613413256225367,9.323315874129094
2023-08-01,2.6668777922559883,2.164043327096973,9.101589986938352
2023-08-02,2.6255677856708477,2.1071660762196913,8.858945770296158
2023-08-03,2.6063443485006768,2.1017610746008475,9.040580364881837
2023-08-04,2.4811873321701374,2.10896747711398,8.85023011000237
2023-08-07,2.438377499495406,2.12395911125563,8.76621101709945
2023-08-08,2.4513296442099017,2.0978367010815,8.705201395042934
2023-08-09,2.429379805083604,2.073258634151038,8.443383151323756
2023-08-10,2.4263801529044233,2.0777620365197635,8.553200258240807
2023-08-11,2.427199482865006,2.065408688708379,8.45941966836578
2023-08-14,2.4499981015525236,2.0849039249527483,8.35866665664806
2023-08-15,2.422557594741725,2.070877804939382,8.12160112222638
2023-08-16,2.410544050870392,2.065848502963753,7.865012061898798
2023-08-17,2.3754580070256166,2.043152729195258,7.642588240973594
2023-08-18,2.382147694164629,2.0405733643933015,7.512550738339553
2023-08-21,2.40057767495192,2.0753911940078207,8.063031608432048
2023-08-22,2.4195541561853195,2.079130613848477,8.129619380747393
2023-08-23,2.47266062101424,2.1084034283141717,8.257565210024795
2023-08-24,2.407950172117133,2.0630761951233354,8.019801741868653
2023-08-25,2.4383939071300476,2.0824833486762335,8.317877430308535
2023-08-28,2.459964477470997,2.087126165372957,8.325896220791234
2023-08-29,2.5136166013288648,2.117494520797203,8.965973802083791
2023-08-30,2.5618083485200303,2.1199448574388637,8.956212305111684
2023-08-31,2.564811787076436,2.113303702129505,8.997349966356753
2023-09-01,2.5865188773517676,2.119106773598922,8.541695522817603
2023-09-05,2.5897951454226473,2.1506359829978448,8.941918494559065
2023-09-06,2.497097899622923,2.1463163359038444,8.782596501008701
2023-09-07,2.4240593140199285,2.1271664397355616,8.767605820644997
2023-09-08,2.432523549951618,2.1552782004925852,8.663366332025086
2023-09-11,2.4486331125629937,2.178941485729307,9.537720904571595
