Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA,AAPL,MSFT,TSLA
Date,,,,,,,,,,,,,,,
2020-01-30,78.21891784667969,164.3583984375,42.72066879272461,78.27205107194843,165.56650047306658,43.391998291015625,76.98237082631806,162.46538930421445,41.20000076293945,77.4146817332591,165.56650047306658,42.16133117675781,126743200,51597500,435085500
2020-01-31,74.75077056884766,161.93267822265625,43.371334075927734,77.9314960376563,163.99690676083935,43.53333282470703,74.45612410034879,161.31436620287238,42.167999267578125,77.50884783770134,163.81617989670656,42.66666793823242,199588400,36142700,235789500
2020-02-03,74.54548645019531,165.88046264648438,52.0,75.71199229580401,165.9946090221985,52.409332275390625,72.99014040911702,162.094443348034,44.90133285522461,73.49248476536589,162.1229799419625,44.91266632080078,173788400,30107000,705975000
2020-02-04,77.0064926147461,171.3406982421875,59.137332916259766,77.1972901245958,171.83535678953206,64.59933471679688,75.74579329608108,167.716405217053,55.59199905395508,76.15153374175752,168.50595161462357,58.86399841308594,136616400,36433300,914082000
2020-02-05,77.63445281982422,171.13137817382812,48.97999954223633,78.43386124893598,175.221792144728,56.39866638183594,77.03066957303884,169.71401246551764,46.94066619873047,78.13437974665777,175.0600799605943,54.88399887084961,118826800,39186300,726357000
2020-02-06,78.54254150390625,174.6795654296875,49.930667877197266,78.54495899553537,174.86030682822204,53.05533218383789,77.34705504130429,171.2835663478746,45.79999923706055,77.90495019793212,172.14921488030333,46.66133117675781,105425600,27751400,598212000
2020-02-07,77.47492218017578,174.92691040039062,49.871334075927734,78.2907522912515,176.5821052778127,51.31666564941406,76.98348700831134,173.58563254360297,48.66666793823242,78.04140355652011,173.937608029494,48.70333480834961,117684000,33529100,255952500
2020-02-10,77.84290313720703,179.50247192382812,51.41866683959961,77.84290313720703,179.63564753016698,54.66600036621094,75.97884171109904,174.31811612092304,50.15999984741211,76.05872699723375,174.63203316051872,53.33333206176758,109348800,35844300,370338000
2020-02-11,77.37325286865234,175.45010375976562,51.62533187866211,78.41180589004748,181.404976191026,52.23400115966797,77.15537652396827,174.55591853044396,50.53333282470703,78.33918290445037,181.35741036743522,51.25266647338867,94323200,53159900,175462500
2020-02-12,79.21067810058594,175.70692443847656,51.15266799926758,79.21551716925477,176.79135830419105,52.650001525878906,77.8235202802382,172.986325159221,50.891334533691406,77.8235202802382,176.5345145026917,51.858001708984375,113730400,47062900,180337500
2020-02-13,78.64663696289062,174.75567626953125,53.599998474121094,78.97345520254548,177.15283683880781,54.53333282470703,78.27866815708352,173.95660823138869,49.0,78.48201992249481,174.1563788696869,49.45600128173828,94747600,35295800,394339500
2020-02-14,78.66598510742188,176.31576538085938,53.33533477783203,78.91533382442148,176.3728385673503,54.198001861572266,78.1576021480164,173.74735586834763,52.366668701171875,78.61514163995746,174.3181167633619,52.4813346862793,80113600,23149500,235405500
2020-02-18,77.22557830810547,178.10415649414062,57.22666549682617,77.40714314738784,178.55124922967838,57.33333206176758,76.16281523598434,176.45848306134198,55.490665435791016,76.34438007526671,176.56312209551157,56.106666564941406,152531200,27792200,245725500
2020-02-19,78.34400939941406,178.6382293701172,61.16133117675781,78.57399446337855,179.49669432718582,62.98533248901367,77.46765770370357,177.86560799781662,60.06800079345703,77.46765770370357,179.3822362141617,61.56666564941406,93984000,29997500,381345000
2020-02-20,77.54029083251953,175.91026306152344,59.96066665649414,78.5933684199213,178.60967945621059,60.79999923706055,77.0343310134274,172.74346616644436,57.3293342590332,78.10435642626537,178.32351951543436,60.79666519165039,100566000,36862400,264523500
2020-02-21,75.78515625,170.34925842285156,60.06666564941406,77.57660179653178,175.03269814425303,60.87066650390625,75.16783878997336,169.07109398402642,58.6966667175293,77.13357947900434,174.71792369802935,60.46533203125,129554000,48572600,214722000
2020-02-24,72.18533325195312,163.00460815429688,55.58599853515625,73.63785189891229,166.49572796772213,57.56666564941406,70.0186640363075,155.69806066841602,54.813331604003906,71.96261786330551,160.02857922728597,55.93333435058594,222195200,68311100,227883000
2020-02-25,69.7402572631836,160.31466674804688,53.32733154296875,73.23840922009403,166.77226468532234,57.106666564941406,69.26819314550896,159.91403421539607,52.46666717529297,72.8559159017165,166.16179711586173,56.599998474121094,230673600,68073300,259357500
2020-02-26,70.84661102294922,162.31781005859375,51.91999816894531,72.11272604677254,165.26522408017428,54.22066879272461,69.35778056176747,160.44825887950762,51.740665435791016,69.36504286107494,161.87904408082238,52.16666793823242,198054800,56206100,211282500
2020-02-27,66.21549224853516,150.8810577392578,45.266666412353516,69.23673421957639,159.32269602302145,49.31800079345703,66.07992440892687,150.69028929512686,44.599998474121094,68.0505119290574,155.7838955370893,48.66666793823242,320605600,93174900,364158000
2020-02-28,66.17675018310547,154.53428649902344,44.53266525268555,67.39929122080478,156.15585419460237,46.03466796875,62.06370365251087,144.98618816298057,40.768001556396484,62.27916414492055,145.37727282154702,41.97999954223633,426510000,97012700,363343500
2020-03-02,72.33786010742188,164.81689453125,49.574668884277344,72.9745487284491,164.94090056106432,49.5793342590332,67.2322571583197,154.8204802848911,45.77799987792969,68.33617091013136,157.68205041514142,47.41733169555664,341397200,71030800,302925000
2020-03-03,70.04045104980469,156.91896057128906,49.70066833496094,73.59427823904339,166.9249225999731,53.798667907714844,69.18830204720706,154.7727829950037,47.740665435791016,73.5143929639958,165.7802974702272,53.66666793823242,319475600,71677000,386760000
2020-03-04,73.28926086425781,162.6802215576172,49.96666717529297,73.44903883256075,162.82329420420612,51.10133361816406,70.962813265488,157.97770165890267,48.31533432006836,71.76411894811032,160.71527958609178,50.930667877197266,219178400,49814400,225735000
2020-03-05,70.91197204589844,158.59776306152344,48.30266571044922,72.51699913623247,162.9854953002358,49.71666717529297,70.54641911205819,158.04452440985344,47.871334075927734,71.54139095760931,158.38791341590039,48.2513313293457,187572800,47817300,162790500
2020-03-06,69.97026062011719,154.11465454101562,46.89866638183594,70.40359752261656,155.5835876506836,47.133331298828125,68.08198888011519,148.80166502780523,45.61800003051758,68.26839282499563,155.10665923713293,46.0,226176800,72821100,189943500
2020-03-09,64.43616485595703,143.66989135742188,40.53333282470703,67.32183170470427,150.47089427934182,44.20000076293945,63.66874742529087,143.07850486149775,40.33333206176758,63.8503122943744,144.0323615605744,40.35933303833008,286744800,70419300,256105500
2020-03-10,69.07693481445312,153.49459838867188,43.02199935913086,69.3432313409943,153.59952319416868,44.53333282470703,65.21081458081115,145.53943804182967,40.53333282470703,67.09183070037263,150.8619594798835,43.96200180053711,285290000,65354400,233916000
2020-03-11,66.6778793334961,146.54100036621094,42.28200149536133,68.07956216167183,150.4231893253635,43.571998596191406,65.81362880191305,144.1754254179257,40.866668701171875,67.15237416724361,149.87949860861463,42.68000030517578,255598800,56371600,199837500
2020-03-12,60.09312438964844,132.643310546875,37.369998931884766,65.36334796143669,146.38838910499453,39.633331298828125,60.037445534949256,132.18546340559118,36.41666793823242,61.959612728994784,138.59538160235746,38.72600173950195,418474000,93226400,283636500
2020-03-13,67.29277038574219,151.50106811523438,36.44133377075195,67.76484191547881,154.43894862787204,40.50466537475586,61.235766409905956,134.23625525895997,33.46666717529297,64.12628289000264,140.69386947918466,39.66666793823242,370732000,92727400,339604500
2020-03-16,58.635765075683594,129.17127990722656,29.67133331298828,62.7197589173465,142.45851206167876,32.9913330078125,58.10075235573811,128.77066181702637,29.47800064086914,58.572820229839216,133.53994558802734,31.299999237060547,322423600,87905900,307342500
2020-03-17,61.213993072509766,139.80679321289062,28.68000030517578,62.36390026360826,140.69387301923084,31.456666946411133,57.71342062659293,128.77066344132993,26.399999618530273,59.91882880861676,133.53994727249028,29.333999633789062,324056000,81059800,359919000
2020-03-18,59.71546936035156,133.92147827148438,24.08133316040039,60.521617752082875,139.26308174950935,26.99066734313965,57.403542823432716,128.78973899188242,23.367332458496094,58.04507418797264,131.6322279550157,25.933332443237305,300233600,81593200,356793000
2020-03-19,59.25792694091797,136.12484741210938,28.50933265686035,61.20914333463061,143.22152649791732,30.133333206176758,58.73259973445275,132.58603391576048,23.8973331451416,59.88977278720958,136.18207646490487,24.979999542236328,271857200,85922700,452932500
2020-03-20,55.49589920043945,131.01222229003906,28.50200080871582,60.96463122654848,140.31232502440062,31.799999237060547,55.195710672226056,129.59097058119917,28.38599967956543,59.8389270162078,139.26307684274727,29.213333129882812,401693200,84866200,424282500
2020-03-23,54.31692886352539,129.7054443359375,28.952667236328125,55.31674696000738,134.08365813473284,29.46666717529297,51.46999389466009,126.40510793955558,27.366666793823242,55.215071106899224,130.68791568122168,28.906667709350586,336752800,78975200,246817500
2020-03-24,59.76629638671875,141.49510192871094,33.66666793823242,59.96238579534628,142.6969707073253,34.24599838256836,56.720848788250144,134.75134250691278,31.600000381469727,57.219546221042535,137.11690309012602,31.81999969482422,287531200,82516700,343428000
2020-03-25,59.43706512451172,140.140625,35.95000076293945,62.51882454095762,147.2087066594224,37.133331298828125,59.14171936553053,137.77506445285783,34.07400131225586,60.703176199981115,142.0388050778731,36.349998474121094,303602000,75638200,318340500
2020-03-26,62.5648193359375,148.9065704345703,35.21066665649414,62.62291771666115,149.4311945319734,37.33333206176758,59.64041473526395,141.52371431628413,34.150001525878906,59.6791494517103,141.55232885298807,36.49266815185547,252087200,64568100,260710500
2020-03-27,59.97450637817383,142.7923583984375,34.29066848754883,61.9426669648738,147.74287746196345,35.0533332824707,59.807466114568854,142.3154300039506,32.935333251953125,61.187358323126006,144.7477677267737,33.66666793823242,204216800,57042300,215661000
2020-03-30,61.68605422973633,152.83644104003906,33.47533416748047,61.85793725267391,153.1893778840761,34.44333267211914,60.376365510763634,143.08802528988713,32.7486686706543,60.700764195325654,145.40590442813732,34.017333984375,167976400,63420300,179971500
2020-03-31,61.56016159057617,150.43270874023438,34.93333435058594,63.545269736802034,157.17646634531877,36.19733428955078,61.00578524680458,149.33576507820206,33.133331298828125,61.877297942194495,152.04471393200785,33.41666793823242,197002000,77927200,266572500
2020-04-01,58.321048736572266,145.09115600585938,32.104000091552734,60.21174335831203,150.4709076857811,34.26333236694336,57.890135142365466,143.86068715848717,31.67333221435547,59.67431113291772,145.94008796148657,33.599998474121094,176218400,57969900,200298000
2020-04-02,59.29422378540039,148.09579467773438,30.29800033569336,59.34748309215544,148.3056443284032,32.95066833496094,57.35027017067756,143.42190239581785,29.760000228881836,58.18304802836145,144.85268752963302,32.068668365478516,165934000,49630700,297876000
2020-04-03,58.442081451416016,146.73175048828125,32.000667572021484,59.48063053078689,150.11794405145397,34.36600112915039,57.85139001668199,145.1674263747893,31.22599983215332,58.77858141543968,147.94315234622604,33.96666717529297,129880000,41243300,338431500
2020-04-06,63.540443420410156,157.64389038085938,34.41600036621094,63.69537493741288,158.8171299683736,34.733333587646484,60.37153204839501,150.3087305178328,33.19733428955078,60.73950086568339,152.9223029413877,34.08000183105469,201820400,67111700,223527000
2020-04-07,62.80447769165039,155.94601440429688,36.36333465576172,65.77488277079468,162.15561537698372,37.66666793823242,62.700382304932994,155.72661691587626,35.48933410644531,65.55699908413254,161.76453069382984,36.33333206176758,202887200,62769000,268797000
2020-04-08,64.41193389892578,157.51034545898438,36.589332580566406,64.726643281739,158.97927822305374,37.14733123779297,63.240236542570365,155.95555453910382,35.55533218383789,63.60578200367688,158.0254216203681,36.9466667175293,168895200,48318200,189840000
2020-04-09,64.87674713134766,157.51988220214844,38.20000076293945,65.38029109822737,159.64697839696208,38.345333099365234,64.0802880085237,155.79340404258915,37.14066696166992,65.04863383479294,158.6835884470431,37.4726676940918,161834800,51385100,204750000
2020-04-13,66.15011596679688,157.87283325195312,43.39666748046875,66.25905781375604,157.93007688572814,43.46666717529297,64.353831433513,154.81096108382366,38.70199966430664,64.95420843019932,156.76637042886347,39.34400177001953,131022800,41905300,337131000
2020-04-14,69.49092102050781,165.6848907470703,47.32600021362305,69.78142775121215,165.7325864886539,49.45866775512695,67.31214270390448,160.24791096456894,46.1619987487793,67.78421429432576,161.2017675774533,46.597999572753906,194994800,52874300,458647500
2020-04-15,68.85663604736328,163.94886779785156,48.65533447265625,69.31659875028247,165.56088768947924,50.20866775512695,67.93671064152491,161.43068709838636,47.33333206176758,68.36520092897909,163.30023777807486,49.46666717529297,131154400,40940800,353655000
2020-04-16,69.40375518798828,168.87075805664062,49.680667877197266,69.7693080402414,169.0996888694817,50.630001068115234,68.3531010291873,164.92179250198183,47.11466598510742,69.57079540604494,166.25720041151084,47.79600143432617,157125200,50479600,309868500
2020-04-17,68.4620361328125,170.3588104248047,50.259334564208984,69.46670067896375,171.69420396711413,51.663333892822266,67.02404221723192,167.7547711852542,49.84400177001953,68.91958300953867,171.21727562276104,51.48533248901367,215250000,52765600,196923000
2020-04-20,67.04100036621094,166.98214721679688,49.75733184814453,68.19091103013936,170.50188067672113,51.03799819946289,67.02163670043845,166.91538481798173,47.48066711425781,67.28793327913718,168.47970918298162,48.8466682434082,130015200,36669600,221199000
2020-04-21,64.96874237060547,160.0762481689453,45.781333923339844,67.11847132681476,165.65630147234762,50.22200012207031,64.25700758407963,158.44514670813598,44.919334411621094,66.8836471640781,165.49414756999565,48.67466735839844,180991600,56203700,303136500
2020-04-22,66.84007263183594,165.51319885253906,48.807334899902344,67.27582530173389,165.97104593843355,48.93333435058594,65.89593692179542,162.93778898167508,45.91400146484375,66.23727232674312,163.48147966716917,46.93199920654297,116862400,34620200,212482500
2020-04-23,66.5810546875,163.5100860595703,47.04199981689453,68.20787638244808,166.9821232770227,48.93333435058594,66.54231995810906,163.02362446469579,46.87533187866211,66.78440647588174,166.07596247651728,48.50666809082031,124814400,32790800,198550500
2020-04-24,68.50320434570312,166.49571228027344,48.34333419799805,68.51288987249583,166.5052456088638,48.71533203125,67.05794791639367,162.83290555295895,46.54533386230469,67.10636816246496,164.1206035382632,47.387332916259766,126161200,34277600,198180000
2020-04-27,68.55164337158203,166.01876831054688,53.25,68.8833007231406,168.73725128349537,53.29933166503906,67.77212447879492,165.30337575639746,49.0,68.21997863212916,168.44155802319875,49.17399978637695,117087600,33194400,310221000
2020-04-28,67.44043731689453,161.97439575195312,51.27466583251953,69.19556400981887,167.56399631501924,53.66666793823242,67.34845067537042,161.57377770466547,50.44599914550781,69.01399917951635,167.48768603629338,53.042667388916016,112004800,34392700,228330000
2020-04-29,69.6555404663086,169.24278259277344,53.367332458496094,70.12518879426327,169.48124676114833,53.54666519165039,68.72592933750241,163.94888969860907,52.21066665649414,68.92928107931384,165.22705414797102,52.678001403808594,137280800,51286600,243240000
2020-04-30,71.12499237060547,170.940673828125,52.12533187866211,71.30171812959233,172.0757511297413,57.987998962402344,69.80562571918327,168.09817024610416,50.900001525878906,70.19538133730589,171.69421425328022,57.01266860961914,183064000,53875900,427078500
2020-05-01,69.97993469238281,166.51473999023438,46.75466537475586,72.38385146458401,170.3969284653638,51.518001556396484,69.2004159964793,165.9805681121035,45.5359992980957,69.29724910279991,167.68797943668682,50.33333206176758,240616800,39370500,487977000
2020-05-04,70.97004699707031,170.58773803710938,50.74599838256836,71.09835248828746,170.7403586105594,50.79999923706055,69.3141769755943,165.78030641102487,46.53333282470703,70.00412466484855,166.43846989866657,46.733333587646484,133568000,30372900,288556500
2020-05-05,72.03524780273438,172.41912841796875,51.2140007019043,72.868025831844,175.17577364387245,53.26133346557617,71.28477828502723,171.59881109012036,50.8120002746582,71.43003164134032,172.2855890648166,52.65266799926758,147751200,36839200,254875500
2020-05-06,72.77845001220703,174.1169891357422,52.172000885009766,73.41029209502018,175.70039469195763,52.6533317565918,72.35237549978946,173.24899063260753,50.740665435791016,72.73729206539267,173.67822322069787,51.766666412353516,142333600,32139300,166848000
2020-05-07,73.53133392333984,175.1280517578125,52.00266647338867,73.87752315205448,176.03421248325236,53.09333419799805,73.10284357834273,174.15511409396507,51.4900016784668,73.40545163246576,175.6717423711986,51.81399917602539,115215200,28316000,172915500
2020-05-08,75.28150939941406,176.1582489013672,54.62799835205078,75.33491288731747,176.4634900325435,54.93333435058594,73.86389829348582,174.89916562201049,52.46733474731445,74.19160117798899,176.44440882317042,52.917999267578125,133838400,30877800,241297500
2020-05-11,76.46609497070312,178.12318420410156,54.08599853515625,76.96128289724894,178.8576432963309,54.93333435058594,74.57998648849065,174.41268266477525,52.33333206176758,74.78874828363153,174.69882799697035,52.70066833496094,145946400,30892700,247794000
2020-05-12,75.59220886230469,174.08839416503906,53.96066665649414,77.60211024550932,178.4093641765079,56.21933364868164,75.47083798793751,173.88809239361163,53.866668701171875,77.15060674076052,178.18044786630512,55.133331298828125,162301200,32038200,238603500
2020-05-13,74.67949676513672,171.45571899414062,52.73066711425781,76.69425770409393,175.55730516891745,55.06666564941406,73.6017228189693,168.39383299079088,50.88666534423828,75.77183462345045,174.12652030943923,54.72200012207031,200622400,44711500,285982500
2020-05-14,75.13829040527344,172.19973754882812,53.55533218383789,75.19897584845612,172.35235810390702,53.557334899902344,73.19392643517533,167.573527036543,50.93333435058594,73.91729958475361,169.34770096391762,52.0,158929200,41873900,205233000
2020-05-15,74.69405364990234,174.70840454101562,53.27799987792969,74.74017516998981,178.42844001683628,53.66999816894531,72.87349072399537,168.83264351100763,52.436668395996094,72.90747812106594,170.7975860728359,52.689998626708984,166348400,46610400,157776000
2020-05-18,76.4539566040039,176.3776397705078,54.242000579833984,76.82778105681554,177.60810846674812,55.64799880981445,75.32763848421635,175.47147884788774,53.59199905395508,76.01945410801251,177.17887587758048,55.185333251953125,135178400,35264500,174987000
2020-05-19,76.01213836669922,175.1566925048828,53.867332458496094,77.31808247070845,177.9896477775563,54.80466842651367,75.98058076090494,175.02315316277384,53.73866653442383,76.47091632079442,176.4920859259728,54.34466552734375,101729600,26799100,144547500
2020-05-20,77.49047088623047,177.5862579345703,54.37066650390625,77.56086067764168,177.76799779184822,55.06666564941406,76.83263524563915,175.94105393584874,54.119998931884766,76.87147482429302,176.77321581366417,54.70000076293945,111504800,31261300,109639500
2020-05-21,76.9127426147461,175.4532012939453,55.17333221435547,77.89342158394717,178.55230917533956,55.5,76.67485297832786,175.31929003584244,53.06666564941406,77.3521046904153,177.33753337989964,54.400001525878906,102688800,29119500,183819000
2020-05-22,77.40792846679688,175.5297088623047,54.45866775512695,77.49045978164982,176.43840795830744,55.45199966430664,76.5486205059651,174.60189001339856,54.133331298828125,76.65056790341653,175.22363226830734,54.81133270263672,81803200,20826900,149812500
2020-05-26,76.88360595703125,173.67410278320312,54.591331481933594,78.70659167112338,178.38970569203147,55.63999938964844,76.82777268129091,173.22454042697726,54.38066864013672,78.5269651260588,178.2366600824157,55.633331298828125,125522000,36073600,121345500
2020-05-27,77.21856689453125,173.90370178222656,54.68199920654297,77.36421341169495,174.07588178658446,55.180667877197266,76.00000609697051,168.9202750595027,52.33333206176758,76.74037280593195,172.36371459906,54.7239990234375,112945200,39517100,173242500
2020-05-28,77.2525634765625,173.51148986816406,53.72066879272461,78.51239377679266,176.14190118675396,54.983333587646484,76.61658126415462,172.53585690583685,53.44599914550781,76.89330301256463,172.88020224407975,54.23400115966797,133560800,33810200,108834000
2020-05-29,77.17731475830078,175.28103637695312,55.66666793823242,77.95651372350704,176.2566838857437,55.66666793823242,76.82048407944905,172.56454250840076,53.61399841308594,77.49530586711329,174.78364544763582,53.91666793823242,153532400,42130400,176467500
2020-06-01,78.12645721435547,174.8793182373047,59.87333297729492,78.24782812585582,175.041923737436,59.93333435058594,77.00013159984378,173.5688997628599,56.939998626708984,77.13121425847407,174.60192122307836,57.20000076293945,80791200,22622400,224092500
2020-06-02,78.48812866210938,176.86886596679688,58.770668029785156,78.51240432243173,176.95494865517844,60.57733154296875,77.41763649054919,173.46368118196705,58.06666564941406,77.8594283215851,176.23756372819798,59.64666748046875,87642800,30794600,203484000
2020-06-03,78.92021179199219,177.29931640625,58.86399841308594,79.182377080961,177.854095904641,59.862667083740234,78.23567814710795,175.5967237987073,58.67333221435547,78.80855263967156,176.78280561546418,59.20800018310547,104491200,27311000,119242500
2020-06-04,78.24052429199219,174.9654083251953,57.62533187866211,79.04156912077111,177.75842536571852,59.71666717529297,77.8666999148798,174.37237475902313,57.229331970214844,78.74300150300884,176.28540132885283,59.32533264160156,87560400,28761800,133315500
2020-06-05,80.4688949584961,179.0592803955078,59.04399871826172,80.52958039964126,179.56623125864076,59.10133361816406,78.46142323225453,174.0949742119662,57.746665954589844,78.49055105874169,174.67844788777276,58.522666931152344,137250400,39893600,117178500
2020-06-08,80.94467163085938,180.16883850097656,63.327999114990234,80.97865903574063,180.3505783558799,63.33333206176758,79.45424095843477,176.41930826771952,60.61066818237305,80.16547259371143,177.8540781598184,61.266666412353516,95654400,33211600,212620500
2020-06-09,83.500732421875,181.54617309570312,62.711334228515625,83.89397287260105,182.40702897077745,63.62933349609375,80.59269099061473,179.1166218652155,61.595333099365234,80.62424860345651,179.82444675032417,62.66733169555664,147712400,29783900,170823000
2020-06-10,85.64901733398438,188.2800750732422,68.336669921875,86.11750723835495,189.88702501192014,68.49866485595703,84.01051015507953,182.70360076492184,65.5,84.44987222819896,182.81839228604974,66.12533569335938,166651600,43872300,278451000
2020-06-11,81.53694915771484,178.16973876953125,64.85600280761719,85.21691483288278,187.24704076234588,67.9306640625,81.43500177511659,177.97843902611743,64.80000305175781,84.79211678697995,184.73142067574608,66.01333618164062,201662400,52854700,238747500
2020-06-12,82.24091339111328,179.57579040527344,62.35200119018555,84.42558944538845,183.38270879064902,65.8653335571289,81.12915928074322,177.1271043944174,60.84000015258789,83.67794801073093,182.25401564409069,65.33333587646484,200146000,43373600,251451000
2020-06-15,83.25799560546875,180.72360229492188,66.05999755859375,83.91097154593938,182.52185174111463,66.5893325805664,80.73105294291301,176.00798473503326,60.56666564941406,80.8936931849323,176.55320425253194,61.18600082397461,138808800,32770200,235458000
2020-06-16,85.46453857421875,185.1522674560547,65.47533416748047,85.73641564112751,187.07485373715943,67.52532958984375,83.67796229617407,183.13402401668807,64.15933227539062,85.31403982782714,184.501830889387,67.4566650390625,165428800,42556700,210766500
2020-06-17,85.3455810546875,185.79315185546875,66.11933135986328,86.27042663858354,187.78270130526218,67.0,85.22421016537945,185.26706661233482,65.50466918945312,86.20974119392952,186.54879095361756,65.84733581542969,114406400,25687800,148362000
2020-06-18,85.37955474853516,187.78268432617188,66.9306640625,85.79707083702235,187.94528982384978,67.94667053222656,84.7702706115274,185.56356662677868,66.2979965209961,85.30187561395847,185.56356662677868,66.86666870117188,96820400,23061600,146278500
2020-06-19,84.89166259765625,186.66358947753906,66.72666931152344,86.55201562081369,190.6235544822857,67.73133087158203,83.78233079369242,185.91751017195176,66.0893325805664,86.0859555132038,189.9539980023018,67.51866912841797,264476000,44441100,130195500
2020-06-22,87.11275482177734,191.84788513183594,66.28800201416016,87.25597160509083,192.02961040409133,67.2586669921875,85.23878769520459,186.74009286982323,66.00133514404297,85.28490923314024,187.27573799806783,66.663330078125,135445200,32818900,95436000
